,0,1
1063,-40.530476,-79.05741
1064,-42.685345,-54.856316
1065,-7.815519,-105.75747
1066,-7.815519,-105.75747
1067,-19.292887,-77.8806
1068,-18.703638,-75.8034
1069,-7.815519,-105.75747
1070,4.8724213,-73.53166
1071,-4.475062,-107.8804
1072,-22.04111,-93.13286
1073,-66.4361,-52.8589
1074,-67.10931,-54.719322
1075,-73.05057,-55.383553
1076,-73.95081,-53.025906
1077,-65.09849,-54.40384
1078,-68.8871,-55.57293
1079,-63.132824,-52.113724
1080,-73.95081,-53.025906
1081,-42.685345,-54.856316
1082,-20.443125,-69.51527
1083,-21.31317,-71.73565
1084,14.319828,-94.30163
1085,14.319828,-94.30163
1086,-47.171646,-97.41426
1087,8.165408,-76.302574
1088,8.165408,-76.302574
1089,-52.08276,-79.987526
1090,3.9206443,-77.28513
1091,-35.825287,-46.750454
1092,-35.825287,-46.750454
1093,-7.995205,-110.00235
1094,8.715092,-72.47417
1095,-35.825287,-46.750454
1096,-4.475062,-107.8804
1097,-7.815519,-105.75747
1098,-1.5413395,-89.55615
1099,-11.317212,-105.11708
1100,-31.120476,-77.662415
1101,-22.04111,-93.13286
1102,-32.125107,-85.982796
1103,-22.04111,-93.13286
1104,-22.04111,-93.13286
1105,25.334354,-97.833374
1106,25.334354,-97.833374
1107,25.334354,-97.833374
1108,25.597078,-88.38522
1109,-2.7029476,-87.57431
1110,-2.7029476,-87.57431
1111,22.814102,-88.30697
1112,-47.171646,-97.41426
1113,-42.353992,-97.5991
1114,-56.531338,-73.244
1115,-42.353992,-97.5991
1116,-22.04111,-93.13286
1117,-35.825287,-46.750454
1118,-35.825287,-46.750454
1119,-45.797684,-54.988163
1120,-58.427784,-74.96525
1121,-51.196,-77.35866
1122,-45.797684,-54.988163
1123,-58.427784,-74.96525
1124,-22.04111,-93.13286
1125,-11.317212,-105.11708
1126,-47.2389,-58.783657
1127,-45.797684,-54.988163
1128,-22.04111,-93.13286
1129,-35.825287,-46.750454
1130,-42.353992,-97.5991
1131,-40.530476,-79.05741
1132,-42.685345,-54.856316
1133,-4.5964365,-111.520836
1134,-35.825287,-46.750454
1135,-12.956889,-107.44696
1136,25.955564,-91.469505
1137,4.8724213,-73.53166
1138,-22.04111,-93.13286
1139,-10.656375,-107.627174
1140,-19.16146,-96.37338
1141,-3.0309176,-101.19932
1142,-2.7029476,-87.57431
1143,4.7298417,-90.34224
1144,3.9206443,-77.28513
1145,-40.844852,-67.52944
1146,-38.259354,-68.84568
1147,-20.099985,-83.83579
1148,-59.889767,-21.245422
1149,-59.889767,-21.245422
1150,-58.233685,-20.36549
1151,-6.082409,-79.84069
1152,-47.171646,-97.41426
1153,25.955564,-91.469505
1154,25.955564,-91.469505
1155,27.958202,-99.04578
1156,-2.7029476,-87.57431
1157,-37.814503,-28.642633
1158,-46.44293,15.485986
1159,-35.171566,8.7169
1160,-45.988655,-25.309341
1161,-48.25344,-26.051105
1162,-35.249187,42.906578
1163,-42.65704,-30.100033
1164,-36.364685,35.686974
1165,8.763086,55.668064
1166,-43.370796,-15.541948
1167,-44.940197,9.228018
1168,-43.617043,12.938552
1169,-55.96228,63.818527
1170,-43.617043,12.938552
1171,-72.11598,35.11093
1172,-47.269325,11.70509
1173,-72.11598,35.11093
1174,-72.11598,35.11093
1175,-43.617043,12.938552
1176,-34.521824,-13.482066
1177,-43.7503,0.7507091
1178,-47.006428,-0.6706093
1179,-30.715752,46.01471
1180,-46.280735,39.42922
1181,-48.985626,41.648422
1182,-42.856068,32.68023
1183,-72.11598,35.11093
1184,-37.204433,47.105927
1185,-47.006428,-0.6706093
1186,-40.390007,-20.481033
1187,-47.269325,11.70509
1188,-40.832115,8.850616
1189,-40.8306,-2.567551
1190,-39.71658,48.14254
1191,-36.219574,25.615223
1192,-48.636116,37.992092
1193,-40.390007,-20.481033
1194,-43.375687,16.68727
1195,-48.648895,24.96423
1196,-89.84555,22.03209
1197,-72.11598,35.11093
1198,-43.617043,12.938552
1199,-43.617043,12.938552
1200,-75.080956,36.99837
1201,-48.648895,24.96423
1202,-52.919132,25.037588
1203,-48.636116,37.992092
1204,-54.685516,37.6186
1205,-49.521706,63.83555
1206,-59.61376,38.50402
1207,-59.61376,38.50402
1208,-65.36837,29.858292
1209,-47.269325,11.70509
1210,-48.636116,37.992092
1211,-48.636116,37.992092
1212,-64.36691,16.872034
1213,-54.665813,39.63921
1214,-82.78818,-17.720432
1215,48.497395,-25.491402
1216,-2.0920298,-25.166624
1217,98.93783,-8.275013
1218,81.74153,-28.30644
1219,79.20438,-9.629252
1220,105.87426,14.022817
1221,105.87426,14.022817
1222,-108.91382,-9.477457
1223,96.925354,-12.169985
1224,86.24476,-35.79298
1225,95.36993,-38.476807
1226,66.7691,-67.03553
1227,58.68788,-74.38848
1228,58.68788,-74.38848
1229,71.136284,-21.190245
1230,68.78301,-48.605255
1231,66.7691,-67.03553
1232,61.89563,-24.550816
1233,60.463924,3.1365871
1234,-113.95464,-10.800745
1235,41.013573,3.5160878
1236,86.409065,-23.180048
1237,95.36993,-38.476807
1238,84.2612,-48.912857
1239,47.435936,3.0420427
1240,89.860344,-1.8416101
1241,76.10815,-62.710262
1242,60.463924,3.1365871
1243,92.94001,-19.329641
1244,95.36993,-38.476807
1245,60.463924,3.1365871
1246,-104.43346,-4.049794
1247,-115.29627,-9.669284
1248,-115.29886,7.879145
1249,-113.23734,5.839594
1250,90.67486,-9.324671
1251,98.93783,-8.275013
1252,-104.43346,-4.049794
1253,-113.23734,5.839594
1254,-115.56666,-5.298063
1255,-112.75927,8.367357
1256,-104.136154,3.2346082
1257,82.26432,2.800782
1258,-107.74698,-7.5546556
1259,63.7988,-28.630428
1260,98.93783,-8.275013
1261,105.87426,14.022817
1262,53.91923,3.3801541
1263,104.369385,1.8416328
1264,105.87426,14.022817
1265,44.006874,-63.033245
1266,16.260212,-35.890617
1267,20.736217,-50.425747
1268,37.369957,-33.55408
1269,-4.3275914,-52.170227
1270,18.45227,-6.8327417
1271,28.988745,-34.409035
1272,-9.170307,-34.472054
1273,-14.847637,2.437248
1274,1.0704092,-29.766048
1275,-9.238244,22.079224
1276,32.307175,1.0468171
1277,-9.337011,38.90586
1278,2.9948053,-59.92487
1279,16.036482,-4.8677692
1280,9.43991,-11.43219
1281,17.61781,-2.929016
1282,0.8008939,-46.61717
1283,-10.637119,-6.519388
1284,-4.9942565,31.452965
1285,-3.1271162,-19.817928
1286,-3.2806551,29.942743
1287,26.94709,-15.646265
1288,-97.188225,-14.8716755
1289,-96.34022,-21.477396
1290,-98.4404,-22.43627
1291,-99.16137,-18.748999
1292,-7.700695,-43.790085
1293,-8.266277,-12.14081
1294,36.660805,-75.538635
1295,-7.700695,-43.790085
1296,-7.700695,-43.790085
1297,-97.188225,-14.8716755
1298,-4.9942565,31.452965
1299,-96.54146,-19.180637
1300,32.19908,62.365192
1301,26.94709,-15.646265
1302,-68.9722,-14.044993
1303,-16.51586,-6.696743
1304,31.565144,-36.476986
1305,-88.12346,-1.9850037
1306,-88.12346,-1.9850037
1307,-88.12346,-1.9850037
1308,-87.7208,0.45859656
1309,-89.2953,7.671213
1310,-87.7208,0.45859656
1311,-80.41637,-18.3406
1312,-87.7208,0.45859656
1313,11.071554,17.13915
1314,7.158725,-50.597935
1315,-7.6859374,-54.17088
1316,-69.85648,-25.420918
1317,-20.60655,45.796497
1318,32.700146,71.184166
1319,44.9512,65.30737
1320,47.68509,65.869736
1321,10.601226,60.901752
1322,33.47188,-35.012455
1323,32.558243,-32.746956
1324,41.868633,52.91243
1325,-25.130014,7.069668
1326,9.126776,-3.7103145
1327,9.126776,-3.7103145
1328,-22.862946,47.56392
1329,-23.620754,44.466778
1330,-60.53724,-16.168236
1331,15.03876,13.153448
1332,21.479311,-33.65517
1333,9.43991,-11.43219
1334,9.43991,-11.43219
1335,-5.8093038,-63.429688
1336,9.126776,-3.7103145
1337,-5.083479,39.397697
1338,22.779114,-29.01309
1339,27.25449,-35.608707
1340,31.308956,-30.707018
1341,-82.78818,-17.720432
1342,-87.38218,-20.384054
1343,-87.723465,-17.598497
1344,-87.723465,-17.598497
1345,-85.99164,-13.453187
1346,-82.63116,-22.27527
1347,-5.083479,39.397697
1348,39.487804,74.430084
1349,-10.668929,-0.5246389
1350,-7.185229,39.828114
1351,-77.48209,4.4860744
1352,18.000555,13.91914
1353,14.568212,15.127643
1354,-69.06677,-11.648578
1355,-6.9292336,-36.61744
1356,-23.750648,9.631981
1357,-2.4588428,-27.737917
1358,38.928944,-26.075325
1359,36.991302,-38.26909
1360,41.31,-35.56601
1361,32.80283,-21.21235
1362,-79.1732,-11.003716
1363,-79.1732,-11.003716
1364,-81.25701,-9.479834
1365,-99.44225,17.146923
1366,-79.31083,-8.379868
1367,-70.55387,-10.550974
1368,-75.38326,3.1410851
1369,-75.38326,3.1410851
1370,-15.426076,56.667637
1371,-69.06489,-6.306469
1372,-75.38326,3.1410851
1373,-77.22642,-9.229799
1374,11.696459,20.909681
1375,-79.1732,-11.003716
1376,-7.765656,45.71077
1377,32.14081,81.49074
1378,13.588417,53.513485
1379,-80.05205,-1.857618
1380,-63.04121,-16.851202
1381,-79.14191,-1.1385233
1382,32.14081,81.49074
1383,-76.19743,-6.027583
1384,34.421684,74.71131
1385,34.9,-33.17739
1386,16.098503,56.123974
1387,4.335042,15.375776
1388,-9.337011,38.90586
1389,35.838123,-30.998192
1390,56.91421,-30.542416
1391,-100.89049,13.021987
1392,-101.93079,-48.087513
1393,38.445827,31.693281
1394,5.0660863,38.496506
1395,-2.841905,-1.2868317
1396,-3.9581,3.4421122
1397,-2.841905,-1.2868317
1398,-3.4306254,6.5385175
1399,38.445827,31.693281
1400,-3.9581,3.4421122
1401,19.82203,28.32241
1402,39.41296,22.74791
1403,37.318016,28.132547
1404,39.41296,22.74791
1405,21.575905,46.115574
1406,19.050182,45.778847
1407,25.854622,49.977932
1408,23.421137,44.03334
1409,20.449581,43.45637
1410,14.964765,31.604383
1411,-3.9581,3.4421122
1412,5.0660863,38.496506
1413,14.964765,31.604383
1414,31.88065,26.377916
1415,31.88065,26.377916
1416,17.546091,33.98436
1417,5.0660863,38.496506
1418,7.7252994,34.45041
1419,38.445827,31.693281
1420,38.445827,31.693281
1421,33.216484,42.2831
1422,15.405839,33.785248
1423,34.737545,44.285316
1424,20.449581,43.45637
1425,38.445827,31.693281
1426,5.0660863,38.496506
1427,37.318016,28.132547
1428,37.318016,28.132547
1429,38.445827,31.693281
1430,20.449581,43.45637
1431,20.449581,43.45637
1432,20.986324,41.0323
1433,40.571175,28.89018
1434,34.737545,44.285316
1435,23.030685,41.66645
1436,21.575905,46.115574
1437,23.421137,44.03334
1438,16.937,30.55272
1439,16.937,30.55272
1440,-3.9581,3.4421122
1441,-3.9581,3.4421122
1442,16.749247,32.54424
1443,7.7252994,34.45041
1444,7.7252994,34.45041
1445,-94.27255,-48.570618
1446,-94.27255,-48.570618
1447,5.0660863,38.496506
1448,5.0660863,38.496506
1449,25.854622,49.977932
1450,34.737545,44.285316
1451,-103.692665,-36.99863
1452,25.854622,49.977932
1453,25.854622,49.977932
1454,25.854622,49.977932
1455,-103.58166,-40.97621
1456,25.854622,49.977932
1457,34.737545,44.285316
1458,-103.76702,-38.53695
1459,40.571175,28.89018
1460,16.494236,43.985943
1461,33.216484,42.2831
1462,38.445827,31.693281
1463,40.571175,28.89018
1464,38.445827,31.693281
1465,35.296875,30.446075
1466,21.575905,46.115574
1467,23.421137,44.03334
1468,18.541424,32.07772
1469,35.296875,30.446075
1470,38.445827,31.693281
1471,34.737545,44.285316
1472,38.445827,31.693281
1473,11.618152,33.158672
1474,40.571175,28.89018
1475,40.571175,28.89018
1476,34.737545,44.285316
1477,-101.93079,-48.087513
1478,-101.93079,-48.087513
1479,-101.93079,-48.087513
1480,-101.93079,-48.087513
1481,-101.93079,-48.087513
1482,-101.93079,-48.087513
1483,-101.93079,-48.087513
1484,-101.93079,-48.087513
1485,-101.93079,-48.087513
1486,-101.93079,-48.087513
1487,-99.68139,-45.050774
1488,-94.27255,-48.570618
1489,-101.93079,-48.087513
1490,-101.93079,-48.087513
1491,-101.93079,-48.087513
1492,-101.93079,-48.087513
1493,-101.93079,-48.087513
1494,-101.93079,-48.087513
1495,-101.93079,-48.087513
1496,-101.93079,-48.087513
1497,-101.93079,-48.087513
1498,-101.93079,-48.087513
1499,34.049557,68.00645
1500,-101.80291,15.355791
1501,-91.8642,14.384984
1502,-91.8642,14.384984
1503,-94.00396,11.5399065
1504,-103.40411,23.250586
1505,-99.06219,8.478848
1506,-91.8642,14.384984
1507,-99.06219,8.478848
1508,-106.18886,16.820566
1509,-10.668929,-0.5246389
1510,-6.9292336,-36.61744
1511,-13.29173,-1.1279566
1512,22.561674,22.99341
1513,22.561674,22.99341
1514,-3.9610763,-29.3909
1515,-1.6129024,-22.73566
1516,47.68509,65.869736
1517,41.868633,52.91243
1518,-69.06677,-11.648578
1519,34.049557,68.00645
1520,-80.88648,-16.100965
1521,-24.739944,48.008636
1522,-8.231179,41.54277
1523,28.959614,-30.657593
1524,-21.2568,49.162476
1525,-21.063656,47.428932
1526,-22.5016,45.983814
1527,-4.8131413,-61.92288
1528,43.651028,-69.62935
1529,-6.9292336,-36.61744
1530,-13.29173,-1.1279566
1531,-13.29173,-1.1279566
1532,-89.97035,-31.24833
1533,46.386765,-65.34879
1534,43.183083,-52.620255
1535,-11.3335,6.0577736
1536,65.08764,25.43762
1537,79.66043,26.903866
1538,60.216095,94.565475
1539,60.216095,94.565475
1540,62.611263,96.42435
1541,20.291513,-67.67333
1542,20.291513,-67.67333
1543,70.51204,31.258795
1544,105.73579,57.86044
1545,59.570835,45.873894
1546,59.982338,90.92354
1547,61.55644,99.20456
1548,70.36665,82.117386
1549,56.05564,61.94688
1550,65.99084,58.75161
1551,59.57711,28.655111
1552,57.100163,95.642975
1553,59.982338,90.92354
1554,65.99084,58.75161
1555,-91.1377,0.44651806
1556,56.05564,61.94688
1557,65.99084,58.75161
1558,70.70903,43.842003
1559,74.41421,45.205223
1560,78.305534,50.238594
1561,78.44234,55.27242
1562,49.701504,53.982357
1563,56.459946,64.6033
1564,54.340393,52.429157
1565,73.827,41.35557
1566,70.51204,31.258795
1567,51.137993,-25.552334
1568,-27.061354,89.566765
1569,-27.599504,97.211845
1570,5.3101916,102.05221
1571,-27.405638,99.62338
1572,-29.1284,91.94623
1573,-28.688944,94.75758
1574,16.055323,78.64503
1575,-22.603642,79.50486
1576,-24.952593,97.784225
1577,-11.782515,82.621544
1578,-27.061354,89.566765
1579,5.3101916,102.05221
1580,-27.061354,89.566765
1581,-0.0018439543,71.48846
1582,-0.0018439543,71.48846
1583,-24.952593,97.784225
1584,16.12147,80.675606
1585,16.12147,80.675606
1586,-4.845865,93.24349
1587,10.851106,67.0048
1588,-91.44238,-5.361087
1589,1.6693313,86.079254
1590,-30.645428,105.10301
1591,6.4678335,92.6205
1592,16.297287,-62.139015
1593,35.08534,1.0888561
1594,35.08534,1.0888561
1595,27.378607,4.275048
1596,35.08534,1.0888561
1597,24.548954,6.2307343
1598,46.066113,-60.12223
1599,27.015976,2.4086325
1600,-18.362114,-43.997112
1601,-15.861824,-50.525078
1602,11.7884,-58.616325
1603,-21.077627,-21.496088
1604,-22.382769,-32.56474
1605,-25.26231,-7.2308764
1606,-25.26231,-7.2308764
1607,-21.077627,-21.496088
1608,-21.903267,39.615604
1609,-28.16373,18.225441
1610,-82.76579,-32.92179
1611,-22.382769,-32.56474
1612,-13.29173,-1.1279566
1613,33.94883,-23.904413
1614,37.458843,68.25261
1615,47.675076,-62.91605
1616,38.279346,-31.182423
1617,28.649137,-26.900145
1618,35.936043,71.09887
1619,30.875154,67.16054
1620,34.049557,68.00645
1621,34.049557,68.00645
1622,24.169914,-31.76555
1623,35.936043,71.09887
1624,-40.530476,-79.05741
1625,19.571764,-93.21409
1626,-22.04111,-93.13286
1627,-31.120476,-77.662415
1628,-7.815519,-105.75747
1629,-40.530476,-79.05741
1630,21.526764,-94.585815
1631,-7.815519,-105.75747
1632,-66.2534,-56.86826
1633,-71.97785,-49.018482
1634,-66.2534,-56.86826
1635,-73.95081,-53.025906
1636,-52.08276,-79.987526
1637,8.715092,-72.47417
1638,-54.083134,-78.0246
1639,-35.825287,-46.750454
1640,8.715092,-72.47417
1641,-40.530476,-79.05741
1642,-42.353992,-97.5991
1643,-40.530476,-79.05741
1644,-54.083134,-78.0246
1645,-40.530476,-79.05741
1646,8.165408,-76.302574
1647,-21.31317,-71.73565
1648,8.165408,-76.302574
1649,-7.914597,-116.38216
1650,22.25789,-97.75138
1651,6.856139,-79.53735
1652,-42.353992,-97.5991
1653,8.165408,-76.302574
1654,-45.797684,-54.988163
1655,-7.815519,-105.75747
1656,-22.04111,-93.13286
1657,11.420881,-74.78363
1658,1.3266356,-74.42796
1659,-42.68309,-58.942364
1660,8.342695,-92.14362
1661,6.6538997,-85.312004
1662,8.715092,-72.47417
1663,-37.64147,-77.19142
1664,-29.544626,-75.88882
1665,28.683544,-93.58877
1666,23.400887,-95.54994
1667,4.8724213,-73.53166
1668,-2.7029476,-87.57431
1669,23.373934,-93.105774
1670,25.597078,-88.38522
1671,4.8724213,-73.53166
1672,-4.1797895,-23.56693
1673,-46.44293,15.485986
1674,-48.41471,8.745786
1675,-46.44293,15.485986
1676,-62.306988,12.059643
1677,-36.38372,37.36919
1678,-2.2903833,16.79672
1679,-50.577118,-1.1473948
1680,-42.65704,-30.100033
1681,-62.306988,12.059643
1682,-54.665813,39.63921
1683,-40.390007,-20.481033
1684,-47.269325,11.70509
1685,-47.006428,-0.6706093
1686,-47.269325,11.70509
1687,-62.306988,12.059643
1688,-55.434082,60.900036
1689,-46.44293,15.485986
1690,-65.36837,29.858292
1691,-72.11598,35.11093
1692,-76.35628,27.391338
1693,-43.617043,12.938552
1694,-55.434082,60.900036
1695,-72.11598,35.11093
1696,-89.47522,28.851833
1697,-89.47522,28.851833
1698,-67.6245,38.02358
1699,-55.434082,60.900036
1700,-89.47522,28.851833
1701,-47.006428,-0.6706093
1702,-50.71109,11.873164
1703,-32.08726,-26.362701
1704,-47.006428,-0.6706093
1705,-37.204433,47.105927
1706,-36.219574,25.615223
1707,-41.93383,-4.0759473
1708,-36.530075,9.746421
1709,-50.71109,11.873164
1710,-47.006428,-0.6706093
1711,-37.755955,23.33284
1712,-55.434082,60.900036
1713,-43.370796,-15.541948
1714,-43.370796,-15.541948
1715,-83.701744,25.671347
1716,-76.35628,27.391338
1717,-94.71298,35.504642
1718,-49.069626,14.243786
1719,-78.500404,40.503223
1720,-93.22678,27.535809
1721,-76.35628,27.391338
1722,-89.84555,22.03209
1723,-55.434082,60.900036
1724,-63.00455,38.705425
1725,-64.36691,16.872034
1726,-62.306988,12.059643
1727,-54.685516,37.6186
1728,-87.52011,-15.007498
1729,93.61593,-21.328747
1730,105.87426,14.022817
1731,105.87426,14.022817
1732,105.87426,14.022817
1733,51.3798,15.229152
1734,54.476063,15.327281
1735,93.61593,-21.328747
1736,82.26432,2.800782
1737,85.02572,-11.507646
1738,83.923004,-41.194183
1739,95.36993,-38.476807
1740,66.7691,-67.03553
1741,65.02066,-10.964016
1742,65.02066,-10.964016
1743,68.53392,-20.131933
1744,58.68788,-74.38848
1745,95.36993,-38.476807
1746,68.53392,-20.131933
1747,61.605312,-76.907646
1748,60.38086,-72.28484
1749,67.48586,-44.798088
1750,67.48586,-44.798088
1751,69.571075,-67.34272
1752,67.97596,-70.89854
1753,67.976875,-63.622784
1754,70.40686,-24.833744
1755,65.01321,-43.54537
1756,67.48586,-44.798088
1757,66.7691,-67.03553
1758,62.288853,-14.852646
1759,62.288853,-14.852646
1760,61.89563,-24.550816
1761,60.463924,3.1365871
1762,67.328415,-9.461939
1763,63.7988,-28.630428
1764,64.25278,2.5940392
1765,-110.510315,-5.251082
1766,49.371788,9.986361
1767,73.22643,-17.086245
1768,101.36071,20.354046
1769,86.409065,-23.180048
1770,71.136284,-21.190245
1771,71.136284,-21.190245
1772,71.136284,-21.190245
1773,74.42577,-23.009607
1774,84.2612,-48.912857
1775,92.58958,-34.035477
1776,71.136284,-21.190245
1777,98.93783,-8.275013
1778,89.860344,-1.8416101
1779,86.409065,-23.180048
1780,105.87426,14.022817
1781,82.938286,-28.112139
1782,72.98422,-34.46743
1783,76.10815,-62.710262
1784,76.10815,-62.710262
1785,49.861404,-7.619616
1786,92.529785,-45.876568
1787,92.529785,-45.876568
1788,76.68941,-65.17944
1789,92.529785,-45.876568
1790,76.68941,-65.17944
1791,98.93783,-8.275013
1792,82.64143,-17.171478
1793,-104.136154,3.2346082
1794,-104.136154,3.2346082
1795,-115.29886,7.879145
1796,90.319466,-27.47447
1797,76.992615,-39.826614
1798,-119.37028,4.2258
1799,74.49696,6.954617
1800,91.23978,-32.18062
1801,61.20764,-49.467957
1802,59.639435,-41.177174
1803,59.639435,-41.177174
1804,65.02066,-10.964016
1805,100.32233,-28.085423
1806,67.48586,-44.798088
1807,47.242958,-2.484912
1808,-64.59218,-30.955095
1809,53.91923,3.3801541
1810,47.435936,3.0420427
1811,-108.53428,-5.3894
1812,-111.89806,-7.2348576
1813,99.28212,-3.97598
1814,48.223087,18.366398
1815,97.893265,9.438677
1816,105.87426,14.022817
1817,57.77297,-2.9431784
1818,105.87426,14.022817
1819,54.476063,15.327281
1820,57.77297,-2.9431784
1821,57.77297,-2.9431784
1822,105.87426,14.022817
1823,54.37681,12.875362
1824,99.06823,7.9916577
1825,88.97129,-54.66264
1826,88.97129,-54.66264
1827,52.409256,13.39198
1828,13.226042,10.216904
1829,-18.286087,47.96374
1830,4.701713,-47.748997
1831,-2.8155737,39.09422
1832,9.43991,-11.43219
1833,-10.637119,-6.519388
1834,29.418482,15.195058
1835,29.418482,15.195058
1836,-10.637119,-6.519388
1837,36.366043,-78.92269
1838,-97.188225,-14.8716755
1839,-13.29173,-1.1279566
1840,-3.4161265,41.246315
1841,14.281285,16.926414
1842,-82.55742,4.157518
1843,9.622728,15.680559
1844,7.2709365,-4.777905
1845,24.169914,-31.76555
1846,-102.928604,13.216417
1847,-101.80291,15.355791
1848,-2.2269628,-56.983818
1849,-10.668929,-0.5246389
1850,-23.750648,9.631981
1851,-10.352854,59.061653
1852,-7.2454243,-27.12614
1853,16.219923,14.491697
1854,14.994244,18.715399
1855,-6.9292336,-36.61744
1856,44.006874,-63.033245
1857,33.009964,12.957768
1858,-4.5203123,-26.540905
1859,44.006874,-63.033245
1860,44.006874,-63.033245
1861,32.335987,12.185261
1862,-21.544518,44.253014
1863,-12.151827,-42.76469
1864,-24.533081,46.139572
1865,-6.9292336,-36.61744
1866,-4.3640895,37.201096
1867,-21.851694,15.583709
1868,-30.242483,-37.06539
1869,36.41238,-73.02049
1870,24.169914,-31.76555
1871,-89.27808,-21.87036
1872,-89.80639,-19.646227
1873,-74.62837,-18.748465
1874,-1.9159464,44.331814
1875,36.309067,-80.26914
1876,-19.95096,52.718826
1877,-7.0319777,37.524017
1878,-29.23822,-35.565987
1879,-28.448906,-37.1815
1880,-10.668929,-0.5246389
1881,-13.16236,-15.313347
1882,20.736217,-50.425747
1883,28.25171,-24.179684
1884,30.632683,69.4634
1885,-14.136495,22.451817
1886,53.480274,94.29178
1887,76.39774,34.130733
1888,73.827,41.35557
1889,53.480274,94.29178
1890,5.3101916,102.05221
1891,5.3101916,102.05221
1892,-4.2080317,88.45335
1893,-19.802225,93.32623
1894,-17.26548,72.23167
1895,-13.154653,69.909615
1896,-22.603642,79.50486
1897,1.5737739,72.60256
1898,18.602034,4.8013315
1899,-6.9529343,71.51449
1900,10.973925,69.40217
1901,10.973925,69.40217
1902,10.973925,69.40217
1903,-22.603642,79.50486
1904,5.3101916,102.05221
1905,1.6693313,86.079254
1906,28.25171,-24.179684
1907,34.42693,-4.9221034
1908,46.066113,-60.12223
1909,12.0869465,-26.73178
1910,-18.362114,-43.997112
1911,-21.94792,-13.150262
1912,-13.08161,19.613874
1913,-71.75805,-18.632935
1914,-81.23468,-20.255674
1915,-99.51439,14.477029
1916,43.183083,-52.620255
1917,43.183083,-52.620255
1918,44.006874,-63.033245
1919,44.006874,-63.033245
1920,-7.995205,-110.00235
1921,-40.530476,-79.05741
1922,-68.68639,-57.8045
1923,-51.47895,-84.3156
1924,26.052877,-94.66127
1925,-38.533535,-44.74821
1926,-33.868305,-68.30751
1927,-7.995205,-110.00235
1928,5.112059,-70.00295
1929,-35.825287,-46.750454
1930,-42.353992,-97.5991
1931,-40.530476,-79.05741
1932,-22.04111,-93.13286
1933,-42.685345,-54.856316
1934,26.052877,-94.66127
1935,26.052877,-94.66127
1936,-54.083134,-78.0246
1937,26.052877,-94.66127
1938,-36.707054,42.16653
1939,-46.03562,-26.928225
1940,-40.298183,38.62195
1941,-62.306988,12.059643
1942,-60.046474,9.030419
1943,-40.390007,-20.481033
1944,-37.431267,49.48184
1945,-62.40036,17.406355
1946,-49.521706,63.83555
1947,-109.29597,5.4041266
1948,62.427814,-10.396016
1949,63.7988,-28.630428
1950,95.36993,-38.476807
1951,95.36993,-38.476807
1952,62.427814,-10.396016
1953,68.78301,-48.605255
1954,68.53392,-20.131933
1955,49.861404,-7.619616
1956,66.7691,-67.03553
1957,60.463924,3.1365871
1958,-112.75927,8.367357
1959,-112.75927,8.367357
1960,65.02066,-10.964016
1961,63.7988,-28.630428
1962,105.87426,14.022817
1963,29.418482,15.195058
1964,-98.08674,-20.422098
1965,-10.654508,-11.954001
1966,35.936043,71.09887
1967,-90.443,7.3341284
1968,-3.7384543,-35.674755
1969,46.066113,-60.12223
1970,15.733283,-63.206505
1971,-13.16236,-15.313347
1972,-23.217852,49.365395
1973,-7.0319777,37.524017
1974,-27.396212,14.782953
1975,-30.242483,-37.06539
1976,-18.286087,47.96374
1977,44.9512,65.30737
1978,-85.14697,-18.90502
1979,-89.97035,-31.24833
1980,53.480274,94.29178
1981,53.480274,94.29178
1982,5.3101916,102.05221
1983,5.3101916,102.05221
1984,-13.466603,68.25641
1985,-24.949991,55.233162
1986,-15.875424,64.28011
1987,-21.149614,59.699684
1988,-24.949991,55.233162
1989,-15.875424,64.28011
1990,-12.9467745,-55.628815
1991,-18.362114,-43.997112
1992,-12.9467745,-55.628815
1993,-18.396666,-19.67093
1994,-85.14697,-18.90502
1995,-85.14697,-18.90502
1996,22.580015,-24.22816
1997,33.905617,-37.89444
1998,33.905617,-37.89444
1999,-38.259354,-68.84568
2000,-18.703638,-75.8034
2001,-33.466007,-85.21704
2002,-7.995205,-110.00235
2003,11.069343,-93.264404
2004,-48.889492,17.471867
2005,-48.889492,17.471867
2006,-83.701744,25.671347
2007,-76.35628,27.391338
2008,-73.83941,26.784353
2009,105.549355,-32.67492
2010,82.26432,2.800782
2011,82.26432,2.800782
2012,66.7691,-67.03553
2013,66.7691,-67.03553
2014,109.48276,18.95254
2015,61.20764,-49.467957
2016,82.26432,2.800782
2017,-109.91847,-7.265183
2018,105.483444,-40.03743
2019,-109.91847,-7.265183
2020,-0.42260864,-26.93082
2021,-7.0319777,37.524017
2022,-10.637119,-6.519388
2023,20.21508,11.877464
2024,36.219017,-43.759945
2025,53.480274,94.29178
2026,53.480274,94.29178
2027,-11.782515,82.621544
2028,-0.42260864,-26.93082
2029,11.51771,-61.69395
2030,-17.00119,34.944386
2031,-17.00119,34.944386
2032,49.074394,-32.14604
2033,-73.05057,-55.383553
2034,-44.27511,-52.24484
2035,-75.60268,24.921759
2036,-90.37816,36.37077
2037,82.26432,2.800782
2038,-119.37028,4.2258
2039,20.394732,-5.467684
2040,12.365528,-12.251777
2041,0.3404295,-49.891342
2042,73.827,41.35557
2043,54.340393,52.429157
2044,54.340393,52.429157
