fipe_cod,tabela_id,anoref,mesref,tipo,marca_id,marca,modelo_id,modelo,anomod,comb_cod,comb_sigla,comb,valor
008194-9,313,2024,9,1,6,Audi,6883,RS7 Sportback 4.0 TFSI Quattro Tiptronic,2015,1,G,Gasolina,433019
008191-4,313,2024,9,1,6,Audi,6769,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,2020,1,G,Gasolina,320155
008191-4,313,2024,9,1,6,Audi,6769,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,2019,1,G,Gasolina,310220
008191-4,313,2024,9,1,6,Audi,6769,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,2018,1,G,Gasolina,294379
008191-4,313,2024,9,1,6,Audi,6769,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,2017,1,G,Gasolina,248308
008066-7,313,2024,9,1,6,Audi,133,S3 1.8 225cv Turbo Quattro,2003,1,G,Gasolina,78858
008066-7,313,2024,9,1,6,Audi,133,S3 1.8 225cv Turbo Quattro,2002,1,G,Gasolina,76314
008066-7,313,2024,9,1,6,Audi,133,S3 1.8 225cv Turbo Quattro,2001,1,G,Gasolina,71371
008140-0,313,2024,9,1,6,Audi,5127,S3 Sportback 2.0 TFSI Quattro S Tronic,2013,1,G,Gasolina,141698
008140-0,313,2024,9,1,6,Audi,5127,S3 Sportback 2.0 TFSI Quattro S Tronic,2010,1,G,Gasolina,115733
008063-2,313,2024,9,1,6,Audi,135,S4 2.7 Turbo Quattro Mec.,1999,1,G,Gasolina,32041
008166-3,313,2024,9,1,6,Audi,6089,S5 Sportback 3.0 TFSI Quattro Stronic,2014,1,G,Gasolina,236150
008166-3,313,2024,9,1,6,Audi,6089,S5 Sportback 3.0 TFSI Quattro Stronic,2013,1,G,Gasolina,218506
008038-1,313,2024,9,1,6,Audi,138,S6 2.2 20V TB,1995,1,G,Gasolina,18874
008098-5,313,2024,9,1,6,Audi,142,S6 4.2 V8 40V Quattro Tiptronic,2004,1,G,Gasolina,84508
008035-7,313,2024,9,1,6,Audi,150,TT 1.8 TB Quattro 225cv,2002,1,G,Gasolina,96323
008075-6,313,2024,9,1,6,Audi,151,TT Roadster 1.8 TB Quattro 225cv (Conv.),2004,1,G,Gasolina,101449
008141-8,313,2024,9,1,6,Audi,5128,TTS 2.0 TFSI QUATTRO S Tronic,2016,1,G,Gasolina,278301
008141-8,313,2024,9,1,6,Audi,5128,TTS 2.0 TFSI QUATTRO S Tronic,2010,1,G,Gasolina,157980
040003-3,313,2024,9,1,207,Baby,8276,Buggy RS Evolution 1.8 8V,2022,1,G,Gasolina,51482
040003-3,313,2024,9,1,207,Baby,8276,Buggy RS Evolution 1.8 8V,2018,1,G,Gasolina,36698
009171-5,313,2024,9,1,7,BMW,6146,116iA 1.6 TB 16V 136cv 5p,2015,1,G,Gasolina,76599
009171-5,313,2024,9,1,7,BMW,6146,116iA 1.6 TB 16V 136cv 5p,2014,1,G,Gasolina,73287
009258-4,313,2024,9,1,7,BMW,8946,118i Sport 1.5 TB 12V Aut. 5p,2021,1,G,Gasolina,210022
009169-3,313,2024,9,1,7,BMW,6147,118iA Full 1.6 TB 16V 170cv 5p,2014,1,G,Gasolina,78173
009106-5,313,2024,9,1,7,BMW,152,120i 2.0 16V 150cv/ 156cv 5p,2008,1,G,Gasolina,48432
009106-5,313,2024,9,1,7,BMW,152,120i 2.0 16V 150cv/ 156cv 5p,2007,1,G,Gasolina,41110
009106-5,313,2024,9,1,7,BMW,152,120i 2.0 16V 150cv/ 156cv 5p,2006,1,G,Gasolina,40107
009105-7,313,2024,9,1,7,BMW,153,120iA 2.0 16V 150cv/ 156cv 5p,2010,1,G,Gasolina,55758
009105-7,313,2024,9,1,7,BMW,153,120iA 2.0 16V 150cv/ 156cv 5p,2009,1,G,Gasolina,52650
009264-9,313,2024,9,1,7,BMW,9036,218i Gran Coupe Sport GP 1.5 Bi-Turbo,2022,1,G,Gasolina,199033
009059-0,313,2024,9,1,7,BMW,154,316 (todas),1991,1,G,Gasolina,10384
009155-3,313,2024,9,1,7,BMW,5607,318iA 2.0 16V 136cv 5p,2012,1,G,Gasolina,61267
009060-3,313,2024,9,1,7,BMW,160,318Ti/TiA Compact 1.9 16V,1996,1,G,Gasolina,29620
009030-1,313,2024,9,1,7,BMW,168,323i Touring,2000,1,G,Gasolina,41424
009054-9,313,2024,9,1,7,BMW,171,323iA Entry Sedan,2000,1,G,Gasolina,29611
009004-2,313,2024,9,1,7,BMW,179,325i,2001,1,G,Gasolina,44785
009004-2,313,2024,9,1,7,BMW,179,325i,1994,1,G,Gasolina,34096
009004-2,313,2024,9,1,7,BMW,179,325i,1989,1,G,Gasolina,12862
009036-0,313,2024,9,1,7,BMW,181,325iA,2008,1,G,Gasolina,59602
009036-0,313,2024,9,1,7,BMW,181,325iA,2003,1,G,Gasolina,52678
009036-0,313,2024,9,1,7,BMW,181,325iA,2002,1,G,Gasolina,51393
009036-0,313,2024,9,1,7,BMW,181,325iA,1991,1,G,Gasolina,18686
009091-3,313,2024,9,1,7,BMW,183,325iA Coupé 2.5 24V 2p,2010,1,G,Gasolina,104174
009091-3,313,2024,9,1,7,BMW,183,325iA Coupé 2.5 24V 2p,2007,1,G,Gasolina,62373
009091-3,313,2024,9,1,7,BMW,183,325iA Coupé 2.5 24V 2p,2002,1,G,Gasolina,44625
009066-2,313,2024,9,1,7,BMW,184,328i Exclusive 2.8 24V,2000,1,G,Gasolina,43870
009066-2,313,2024,9,1,7,BMW,184,328i Exclusive 2.8 24V,1997,1,G,Gasolina,33176
009160-0,313,2024,9,1,7,BMW,6046,328iA 2.0 TB/2.0 TB Flex 16V 4p,2014,1,G,Gasolina,106924
009067-0,313,2024,9,1,7,BMW,189,328iA Exclusive 2.8 24V,1997,1,G,Gasolina,43082
009162-6,313,2024,9,1,7,BMW,6049,328iA Sport 2.0 16V/2.0 16V Flex 4p,2013,1,G,Gasolina,100813
009065-4,313,2024,9,1,7,BMW,190,328iA Touring/Sport,1999,1,G,Gasolina,36953
009087-5,313,2024,9,1,7,BMW,192,330CiA Cabriolet,2002,1,G,Gasolina,70951
009087-5,313,2024,9,1,7,BMW,192,330CiA Cabriolet,2001,1,G,Gasolina,69220
009008-5,313,2024,9,1,7,BMW,199,528i/iA,1997,1,G,Gasolina,28957
009009-3,313,2024,9,1,7,BMW,202,530i/iA,2005,1,G,Gasolina,61686
009146-4,313,2024,9,1,7,BMW,5267,535iA 3.0 24V 306cv Bi-Turbo,2013,1,G,Gasolina,122048
009146-4,313,2024,9,1,7,BMW,5267,535iA 3.0 24V 306cv Bi-Turbo,2012,1,G,Gasolina,104548
009010-7,313,2024,9,1,7,BMW,205,540i,2000,1,G,Gasolina,35457
009010-7,313,2024,9,1,7,BMW,205,540i,1996,1,G,Gasolina,26822
009010-7,313,2024,9,1,7,BMW,205,540i,1992,1,G,Gasolina,18749
009025-5,313,2024,9,1,7,BMW,207,540iA,2003,1,G,Gasolina,56984
009025-5,313,2024,9,1,7,BMW,207,540iA,2000,1,G,Gasolina,51142
009025-5,313,2024,9,1,7,BMW,207,540iA,1995,1,G,Gasolina,28050
009052-2,313,2024,9,1,7,BMW,210,540iTA,1996,1,G,Gasolina,28673
009188-0,313,2024,9,1,7,BMW,6634,650i Gran Coupe 4.4 V8 450cv 4p,2016,1,G,Gasolina,387176
009188-0,313,2024,9,1,7,BMW,6634,650i Gran Coupe 4.4 V8 450cv 4p,2014,1,G,Gasolina,282091
009027-1,313,2024,9,1,7,BMW,217,740iA,1996,1,G,Gasolina,38475
009028-0,313,2024,9,1,7,BMW,222,750iA,1999,1,G,Gasolina,57169
009028-0,313,2024,9,1,7,BMW,222,750iA,1994,1,G,Gasolina,28163
009051-4,313,2024,9,1,7,BMW,226,840CiA,1993,1,G,Gasolina,35845
009051-4,313,2024,9,1,7,BMW,226,840CiA,1992,1,G,Gasolina,34834
009078-6,313,2024,9,1,7,BMW,228,850Ci/CiA 5.4 24V,1998,1,G,Gasolina,75837
009078-6,313,2024,9,1,7,BMW,228,850Ci/CiA 5.4 24V,1997,1,G,Gasolina,73987
009078-6,313,2024,9,1,7,BMW,228,850Ci/CiA 5.4 24V,1996,1,G,Gasolina,72182
009013-1,313,2024,9,1,7,BMW,230,850i 5.0 24V,1992,1,G,Gasolina,51839
009295-9,313,2024,9,1,7,BMW,9861,i3 Bev Un. Forever 170cv Aut. (Életrico),2022,1,G,Gasolina,189900
009317-3,313,2024,9,1,7,BMW,10989,i5 M60 (Elétrico),2024,1,G,Gasolina,710015
009313-0,313,2024,9,1,7,BMW,10824,i7 XDrive 60 M Sport Aut. (Elétrico),32000,1,G,Gasolina,1319775
009313-0,313,2024,9,1,7,BMW,10824,i7 XDrive 60 M Sport Aut. (Elétrico),2024,1,G,Gasolina,1162424
009309-2,313,2024,9,1,7,BMW,10755,iX 1 xDrive 30 M Sport (Elétrico),32000,1,G,Gasolina,434314
009293-2,313,2024,9,1,7,BMW,9863,iX XDrive 40 Aut. (Elétrico),2024,1,G,Gasolina,579684
009293-2,313,2024,9,1,7,BMW,9863,iX XDrive 40 Aut. (Elétrico),2023,1,G,Gasolina,531152
009193-6,313,2024,9,1,7,BMW,6910,M 235i Coupe 3.0 24V 326cv,2016,1,G,Gasolina,219590
009079-4,313,2024,9,1,7,BMW,231,M Roadster,2000,1,G,Gasolina,57609
009218-5,313,2024,9,1,7,BMW,10825,M2 Coupe 3.0 Bi-Turbo 24V 3p,2024,1,G,Gasolina,596700
009218-5,313,2024,9,1,7,BMW,10825,M2 Coupe 3.0 Bi-Turbo 24V 3p,2016,1,G,Gasolina,313271
009223-1,313,2024,9,1,7,BMW,7857,M240i Coupe 3.0 24V 340cv 2p,2018,1,G,Gasolina,258275
009280-0,313,2024,9,1,7,BMW,9482,M3 Competition M 3.0 Bi-TB 510cv,32000,1,G,Gasolina,828709
009280-0,313,2024,9,1,7,BMW,9482,M3 Competition M 3.0 Bi-TB 510cv,2023,1,G,Gasolina,668830
009280-0,313,2024,9,1,7,BMW,9482,M3 Competition M 3.0 Bi-TB 510cv,2021,1,G,Gasolina,599551
009281-9,313,2024,9,1,7,BMW,9483,M3 Competition M Track 3.0 Bi-TB,2021,1,G,Gasolina,752251
009014-0,313,2024,9,1,7,BMW,234,M3 Coupê 3.0 24V 255cv,1996,1,G,Gasolina,35125
009014-0,313,2024,9,1,7,BMW,234,M3 Coupê 3.0 24V 255cv,1995,1,G,Gasolina,33049
009014-0,313,2024,9,1,7,BMW,234,M3 Coupê 3.0 24V 255cv,1994,1,G,Gasolina,28685
009014-0,313,2024,9,1,7,BMW,234,M3 Coupê 3.0 24V 255cv,1993,1,G,Gasolina,22360
009014-0,313,2024,9,1,7,BMW,234,M3 Coupê 3.0 24V 255cv,1991,1,G,Gasolina,14282
009029-8,313,2024,9,1,7,BMW,235,M3 Coupê 3.0 V6 24V 282cv,1995,1,G,Gasolina,33431
009029-8,313,2024,9,1,7,BMW,235,M3 Coupê 3.0 V6 24V 282cv,1994,1,G,Gasolina,29863
009127-8,313,2024,9,1,7,BMW,4527,M3 Coupê 4.0 32V,2011,1,G,Gasolina,355266
009108-1,313,2024,9,1,7,BMW,238,M6 5.0 V10 40V 507cv,2008,1,G,Gasolina,290816
009108-1,313,2024,9,1,7,BMW,238,M6 5.0 V10 40V 507cv,2006,1,G,Gasolina,223339
009181-2,313,2024,9,1,7,BMW,6460,M6 Coupe 4.4 Bi-Turbo V8 32V,2013,1,G,Gasolina,278189
009186-3,313,2024,9,1,7,BMW,6635,M6 Gran Coupe 4.4 Bi-Turbo V8 32V 560cv,2016,1,G,Gasolina,349010
009283-5,313,2024,9,1,7,BMW,9525,M8 Gran Coupé Competition 4.4 V8 32V,2022,1,G,Gasolina,1073182
009246-0,313,2024,9,1,7,BMW,8736,M850i XDrive Coupé 4.4 V8 530cv Aut.,2020,1,G,Gasolina,636804
009275-4,313,2024,9,1,7,BMW,9226,X1 SDRIVE 20i M S. 2.0 25 Anos TB Flex,2021,1,G,Gasolina,205314
009216-9,313,2024,9,1,7,BMW,7449,X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,2022,1,G,Gasolina,226407
009216-9,313,2024,9,1,7,BMW,7449,X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,2020,1,G,Gasolina,193714
009216-9,313,2024,9,1,7,BMW,7449,X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,2016,1,G,Gasolina,127012
009167-7,313,2024,9,1,7,BMW,6151,X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.,2013,1,G,Gasolina,83353
009167-7,313,2024,9,1,7,BMW,6151,X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.,2012,1,G,Gasolina,80974
009142-1,313,2024,9,1,7,BMW,5158,X1 XDRIVE 28i 3.0 24V 4x4 Aut.,2011,1,G,Gasolina,71394
009142-1,313,2024,9,1,7,BMW,5158,X1 XDRIVE 28i 3.0 24V 4x4 Aut.,2010,1,G,Gasolina,66856
009235-5,313,2024,9,1,7,BMW,8510,X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.,2022,1,G,Gasolina,192210
009235-5,313,2024,9,1,7,BMW,8510,X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.,2020,1,G,Gasolina,173619
009235-5,313,2024,9,1,7,BMW,8510,X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.,2019,1,G,Gasolina,150910
009231-2,313,2024,9,1,7,BMW,8338,X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut,2022,1,G,Gasolina,243060
009231-2,313,2024,9,1,7,BMW,8338,X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut,2021,1,G,Gasolina,214120
009231-2,313,2024,9,1,7,BMW,8338,X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut,2019,1,G,Gasolina,172652
009320-3,313,2024,9,1,7,BMW,11112,X2 XDrive20i M Sport,32000,1,G,Gasolina,390014
009320-3,313,2024,9,1,7,BMW,11112,X2 XDrive20i M Sport,2025,1,G,Gasolina,370402
009320-3,313,2024,9,1,7,BMW,11112,X2 XDrive20i M Sport,2024,1,G,Gasolina,358444
009104-9,313,2024,9,1,7,BMW,239,X3 Family 2.5 24V 192cv/ 218cv,2009,1,G,Gasolina,57290
009104-9,313,2024,9,1,7,BMW,239,X3 Family 2.5 24V 192cv/ 218cv,2007,1,G,Gasolina,54528
009104-9,313,2024,9,1,7,BMW,239,X3 Family 2.5 24V 192cv/ 218cv,2006,1,G,Gasolina,43656
009104-9,313,2024,9,1,7,BMW,239,X3 Family 2.5 24V 192cv/ 218cv,2005,1,G,Gasolina,40123
009101-4,313,2024,9,1,7,BMW,240,X3 Family 3.0 24V 231cv,2006,1,G,Gasolina,51750
009101-4,313,2024,9,1,7,BMW,240,X3 Family 3.0 24V 231cv,2004,1,G,Gasolina,43767
009227-4,313,2024,9,1,7,BMW,9797,X3 M40i 3.0 Turbo V6  Aut.,32000,1,G,Gasolina,599072
009227-4,313,2024,9,1,7,BMW,9797,X3 M40i 3.0 Turbo V6  Aut.,2023,1,G,Gasolina,477672
009227-4,313,2024,9,1,7,BMW,9797,X3 M40i 3.0 Turbo V6  Aut.,2021,1,G,Gasolina,367660
009118-9,313,2024,9,1,7,BMW,4241,X3 Sport 2.5 24V 192cv/ 218cv,2010,1,G,Gasolina,65936
009118-9,313,2024,9,1,7,BMW,4241,X3 Sport 2.5 24V 192cv/ 218cv,2009,1,G,Gasolina,51181
009118-9,313,2024,9,1,7,BMW,4241,X3 Sport 2.5 24V 192cv/ 218cv,2008,1,G,Gasolina,48544
009118-9,313,2024,9,1,7,BMW,4241,X3 Sport 2.5 24V 192cv/ 218cv,2007,1,G,Gasolina,41778
009118-9,313,2024,9,1,7,BMW,4241,X3 Sport 2.5 24V 192cv/ 218cv,2006,1,G,Gasolina,40759
009180-4,313,2024,9,1,7,BMW,6417,X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,2019,1,G,Gasolina,206813
009180-4,313,2024,9,1,7,BMW,6417,X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,2018,1,G,Gasolina,193157
009180-4,313,2024,9,1,7,BMW,6417,X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,2014,1,G,Gasolina,92906
009180-4,313,2024,9,1,7,BMW,6417,X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,2013,1,G,Gasolina,90640
009286-0,313,2024,9,1,7,BMW,10076,X3 XDRIVE 30e M Sport Turbo Aut. (Híb.),32000,1,G,Gasolina,486293
009286-0,313,2024,9,1,7,BMW,10076,X3 XDRIVE 30e M Sport Turbo Aut. (Híb.),2024,1,G,Gasolina,433156
009286-0,313,2024,9,1,7,BMW,10076,X3 XDRIVE 30e M Sport Turbo Aut. (Híb.),2022,1,G,Gasolina,357936
009237-1,313,2024,9,1,7,BMW,9927,X4 M40i 3.0 Turbo 388cv Aut.,32000,1,G,Gasolina,644014
009237-1,313,2024,9,1,7,BMW,9927,X4 M40i 3.0 Turbo 388cv Aut.,2022,1,G,Gasolina,467064
009198-7,313,2024,9,1,7,BMW,7065,X4 XDRIVE 28i X-Line 2.0 Turbo 245cv Aut,2017,1,G,Gasolina,169910
009198-7,313,2024,9,1,7,BMW,7065,X4 XDRIVE 28i X-Line 2.0 Turbo 245cv Aut,2016,1,G,Gasolina,157337
009198-7,313,2024,9,1,7,BMW,7065,X4 XDRIVE 28i X-Line 2.0 Turbo 245cv Aut,2015,1,G,Gasolina,137231
009081-6,313,2024,9,1,7,BMW,242,X5 3.0 4x4,2009,1,G,Gasolina,65207
009081-6,313,2024,9,1,7,BMW,242,X5 3.0 4x4,2008,1,G,Gasolina,63370
009081-6,313,2024,9,1,7,BMW,242,X5 3.0 4x4,2007,1,G,Gasolina,54218
009081-6,313,2024,9,1,7,BMW,242,X5 3.0 4x4,2003,1,G,Gasolina,40313
009081-6,313,2024,9,1,7,BMW,242,X5 3.0 4x4,2002,1,G,Gasolina,39329
009107-3,313,2024,9,1,7,BMW,244,X5 4.8 4x4 V8 32V 360cv,2008,1,G,Gasolina,77730
009107-3,313,2024,9,1,7,BMW,244,X5 4.8 4x4 V8 32V 360cv,2006,1,G,Gasolina,61700
009107-3,313,2024,9,1,7,BMW,244,X5 4.8 4x4 V8 32V 360cv,2005,1,G,Gasolina,58430
009128-6,313,2024,9,1,7,BMW,4585,X5 Endurance 4.8is 4x4 V8 32V 355cv Aut.,2010,1,G,Gasolina,84161
009282-7,313,2024,9,1,7,BMW,9535,X5 M Competition 4.4 V8 Bi-TB Aut.,2022,1,G,Gasolina,1001215
009282-7,313,2024,9,1,7,BMW,9535,X5 M Competition 4.4 V8 Bi-TB Aut.,2021,1,G,Gasolina,974512
009119-7,313,2024,9,1,7,BMW,4242,X5 Security 4.4 4x4 V8 32V,2006,1,G,Gasolina,102977
009119-7,313,2024,9,1,7,BMW,4242,X5 Security 4.4 4x4 V8 32V,2005,1,G,Gasolina,74566
009140-5,313,2024,9,1,7,BMW,5020,X5 Security 4.8is 4x4 V8 32V 355cv Aut.,2009,1,G,Gasolina,80589
009205-3,313,2024,9,1,7,BMW,7087,X5 XDRIVE 30d Full 3.0 258cv Diesel,2015,3,D,Diesel,165999
009308-4,313,2024,9,1,7,BMW,10766,X5 XDRIVE 50e 3.0 X-Line Aut. (Hibrido),2025,1,G,Gasolina,708109
009191-0,313,2024,9,1,7,BMW,6710,X5 XDRIVE 50i M Sport 4.4 Bi-Turbo,2015,1,G,Gasolina,206179
009191-0,313,2024,9,1,7,BMW,6710,X5 XDRIVE 50i M Sport 4.4 Bi-Turbo,2014,1,G,Gasolina,176202
009153-7,313,2024,9,1,7,BMW,5590,X5 XDRIVE 50i Security 4.4 Bi-Turbo,2016,1,G,Gasolina,281482
009207-0,313,2024,9,1,7,BMW,7117,X5 XDRIVE M50d 3.0 Diesel,2017,3,D,Diesel,280792
009207-0,313,2024,9,1,7,BMW,7117,X5 XDRIVE M50d 3.0 Diesel,2016,3,D,Diesel,245046
009274-6,313,2024,9,1,7,BMW,9206,X5 XDRIVE M50i 4.4 Bi-Turbo Aut.,2021,1,G,Gasolina,617629
009131-6,313,2024,9,1,7,BMW,4745,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,2019,1,G,Gasolina,317834
009131-6,313,2024,9,1,7,BMW,4745,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,2016,1,G,Gasolina,224224
009131-6,313,2024,9,1,7,BMW,4745,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,2010,1,G,Gasolina,104575
009131-6,313,2024,9,1,7,BMW,4745,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,2009,1,G,Gasolina,102024
009291-6,313,2024,9,1,7,BMW,9883,X6 XDRIVE 40i Bl.Vermillion 3.0 Bi-Turbo,2022,1,G,Gasolina,709798
009263-0,313,2024,9,1,7,BMW,9037,X6 XDRIVE 40i M Sport 3.0 Bi-Turbo,32000,1,G,Gasolina,818248
009263-0,313,2024,9,1,7,BMW,9037,X6 XDRIVE 40i M Sport 3.0 Bi-Turbo,2021,1,G,Gasolina,588906
009204-5,313,2024,9,1,7,BMW,7088,X6 XDRIVE 50i M Sport 4.4 Bi-Turbo,2016,1,G,Gasolina,283887
009250-9,313,2024,9,1,7,BMW,8776,X7 XDRIVE 50i M Sport 4.4 V8 Bi-TB Aut.,2020,1,G,Gasolina,659195
009250-9,313,2024,9,1,7,BMW,8776,X7 XDRIVE 50i M Sport 4.4 V8 Bi-TB Aut.,2019,1,G,Gasolina,640010
009020-4,313,2024,9,1,7,BMW,246,Z3 2.8 Aut.,2000,1,G,Gasolina,77680
009020-4,313,2024,9,1,7,BMW,246,Z3 2.8 Aut.,1999,1,G,Gasolina,69908
009020-4,313,2024,9,1,7,BMW,246,Z3 2.8 Aut.,1998,1,G,Gasolina,66071
009085-9,313,2024,9,1,7,BMW,248,Z3 3.0 24V Roadster 2p,2001,1,G,Gasolina,108286
009021-2,313,2024,9,1,7,BMW,4887,Z3 Roadster 2.8,2000,1,G,Gasolina,106319
009021-2,313,2024,9,1,7,BMW,4887,Z3 Roadster 2.8,1997,1,G,Gasolina,96963
009018-2,313,2024,9,1,7,BMW,250,Z3 Roadster M 3.2,2000,1,G,Gasolina,106786
009018-2,313,2024,9,1,7,BMW,250,Z3 Roadster M 3.2,1999,1,G,Gasolina,103661
009121-9,313,2024,9,1,7,BMW,4243,Z4 Coupé M 3.2 V6 24V 343cv,2008,1,G,Gasolina,197669
009121-9,313,2024,9,1,7,BMW,4243,Z4 Coupé M 3.2 V6 24V 343cv,2007,1,G,Gasolina,192847
009116-2,313,2024,9,1,7,BMW,4185,Z4 Roadster 2.0 150cv 2p,2009,1,G,Gasolina,158973
009116-2,313,2024,9,1,7,BMW,4185,Z4 Roadster 2.0 150cv 2p,2008,1,G,Gasolina,150020
009097-2,313,2024,9,1,7,BMW,251,Z4 Roadster 3.0 V6 24V Aut.,2008,1,G,Gasolina,186121
009097-2,313,2024,9,1,7,BMW,251,Z4 Roadster 3.0 V6 24V Aut.,2005,1,G,Gasolina,129928
009120-0,313,2024,9,1,7,BMW,4244,Z4 Roadster M 3.2 V6 24V 343cv,2008,1,G,Gasolina,248252
039002-0,313,2024,9,1,8,BRM,255,Buggy W. Turing/Luxo/M-11 Absolut 1.6 8V,2009,1,G,Gasolina,40215
039002-0,313,2024,9,1,8,BRM,255,Buggy W. Turing/Luxo/M-11 Absolut 1.6 8V,2006,1,G,Gasolina,26681
095004-1,313,2024,9,1,238,BYD,9902,D1 EV (Elétrico),32000,1,G,Gasolina,258924
095007-6,313,2024,9,1,238,BYD,10813,Dolphin EV (Elétrico),32000,1,G,Gasolina,149800
095007-6,313,2024,9,1,238,BYD,10813,Dolphin EV (Elétrico),2025,1,G,Gasolina,135521
095007-6,313,2024,9,1,238,BYD,10813,Dolphin EV (Elétrico),2024,1,G,Gasolina,127882
095010-6,313,2024,9,1,238,BYD,10986,Dolphin Mini (Elétrico),2025,1,G,Gasolina,109371
095010-6,313,2024,9,1,238,BYD,10986,Dolphin Mini (Elétrico),2024,1,G,Gasolina,105988
095009-2,313,2024,9,1,238,BYD,10878,Dolphin Plus (Elétrico),32000,1,G,Gasolina,182984
095009-2,313,2024,9,1,238,BYD,10878,Dolphin Plus (Elétrico),2025,1,G,Gasolina,159900
095009-2,313,2024,9,1,238,BYD,10878,Dolphin Plus (Elétrico),2024,1,G,Gasolina,143550
095002-5,313,2024,9,1,238,BYD,9831,eT3  (Elétrico),2023,1,G,Gasolina,197658
095012-2,313,2024,9,1,238,BYD,11078,King GL 1.5 16V Aut. (Hibrido),32000,1,G,Gasolina,175966
095012-2,313,2024,9,1,238,BYD,11078,King GL 1.5 16V Aut. (Hibrido),2025,1,G,Gasolina,161204
095011-4,313,2024,9,1,238,BYD,11079,King GS 1.5 16V Aut. (Hibrido),2025,1,G,Gasolina,172582
095005-0,313,2024,9,1,238,BYD,11084,Song Plus 1.5 16V Aut. (Hibrido),2024,1,G,Gasolina,205074
095005-0,313,2024,9,1,238,BYD,11084,Song Plus 1.5 16V Aut. (Hibrido),2023,1,G,Gasolina,198042
095013-0,313,2024,9,1,238,BYD,11106,Song Pro GL 1.5 16V Aut. (Hibrido),2025,1,G,Gasolina,175954
095014-9,313,2024,9,1,238,BYD,11107,Song Pro GS 1.5 16V Aut. (Hibrido),2025,1,G,Gasolina,185405
093003-2,313,2024,9,1,245,Caoa Chery,9628,ARRIZO 6  PRO 1.5 Turbo Flex Aut.,2022,1,G,Gasolina,105583
093001-6,313,2024,9,1,245,Caoa Chery,9532,Tiggo 3X Plus 1.0 Turbo Flex Aut.,2023,1,G,Gasolina,87645
093008-3,313,2024,9,1,245,Caoa Chery,10067,Tiggo 5X PRO 1.5 Turbo (Híbrido),2024,1,G,Gasolina,129058
093005-9,313,2024,9,1,245,Caoa Chery,9749,Tiggo 5X PRO 1.5 Turbo Flex Aut.,2023,1,G,Gasolina,117406
093015-6,313,2024,9,1,245,Caoa Chery,10742,Tiggo 5X PRO Max Drive1.5 TB (Híbrido),32000,1,G,Gasolina,148021
093004-0,313,2024,9,1,245,Caoa Chery,9681,Tiggo 7 Pro 1.6 Turbo 16V Aut.,2023,1,G,Gasolina,143663
093011-3,313,2024,9,1,245,Caoa Chery,10114,Tiggo 7 Pro Max Drive 1.6 Turbo 16V Aut.,2025,1,G,Gasolina,161215
093017-2,313,2024,9,1,245,Caoa Chery,10998,Tiggo 7 SPORT 1.5 Turbo Flex 16V Aut.,32000,1,G,Gasolina,135021
093017-2,313,2024,9,1,245,Caoa Chery,10998,Tiggo 7 SPORT 1.5 Turbo Flex 16V Aut.,2025,1,G,Gasolina,125687
093013-0,313,2024,9,1,245,Caoa Chery,10182,Tiggo 8 Max Drive 1.6 Turbo Aut.,2024,1,G,Gasolina,163050
093013-0,313,2024,9,1,245,Caoa Chery,10182,Tiggo 8 Max Drive 1.6 Turbo Aut.,2023,1,G,Gasolina,158174
073008-4,313,2024,9,1,161,Caoa Chery/Chery,6380,Celer Sedan 1.5 16V Flex 5p,2014,1,G,Gasolina,24780
073002-5,313,2024,9,1,161,Caoa Chery/Chery,5210,Face 1.3 16V/1.3 16V Flex.Mec.,2015,1,G,Gasolina,22277
073002-5,313,2024,9,1,161,Caoa Chery/Chery,5210,Face 1.3 16V/1.3 16V Flex.Mec.,2014,1,G,Gasolina,21566
073002-5,313,2024,9,1,161,Caoa Chery/Chery,5210,Face 1.3 16V/1.3 16V Flex.Mec.,2013,1,G,Gasolina,21040
073002-5,313,2024,9,1,161,Caoa Chery/Chery,5210,Face 1.3 16V/1.3 16V Flex.Mec.,2011,1,G,Gasolina,17772
